product_id,product_name,total_sales,total_profit,profit_margin,category,sub_category,mean_order_profit,pct_orders_loss
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,546.06,163.818,0.30000000000000004,Technology,Phones,163.818,0.0
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,0.21927710843373494,Technology,Phones,23.374,0.0
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",569.24,162.64000000000001,0.28571428571428575,Office Supplies,Binders,32.528000000000006,0.2
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,3839.62,162.61920000000003,0.0423529411764706,Technology,Phones,27.103200000000005,0.3333333333333333
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,0.21111111111111114,Office Supplies,Appliances,32.515840000000004,0.2
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1119.84,162.3768,0.14500000000000002,Technology,Phones,27.0628,0.16666666666666666
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",467.072,162.0512,0.3469512195121951,Furniture,Furnishings,27.008533333333332,0.0
OFF-LA-10001074,Round Specialty Laser Printer Labels,421.008,162.0129,0.3848214285714286,Office Supplies,Labels,27.00215,0.0
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,533.078,160.2163,0.30054945054945054,Technology,Accessories,26.702716666666664,0.0
OFF-PA-10000483,Xerox 19,415.132,159.547,0.3843283582089552,Office Supplies,Paper,39.88675,0.0
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,554.24,157.95839999999998,0.285,Office Supplies,Binders,26.326399999999996,0.3333333333333333
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,803.692,157.7056,0.19622641509433963,Technology,Phones,26.284266666666667,0.16666666666666666
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,321.44,157.50560000000002,0.49000000000000005,Office Supplies,Paper,39.376400000000004,0.0
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,1086.012,156.4641,0.14407216494845362,Technology,Accessories,19.5580125,0.375
OFF-PA-10003441,Xerox 226,334.368,155.7792,0.4658914728682171,Office Supplies,Paper,14.161745454545455,0.0
OFF-AR-10002987,Prismacolor Color Pencil Set,436.48,155.54559999999998,0.3563636363636363,Office Supplies,Art,22.220799999999997,0.0
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,1842.268,155.372,0.08433734939759037,Furniture,Chairs,25.895333333333337,0.3333333333333333
TEC-PH-10001305,Panasonic KX TS208W Corded phone,1283.538,154.8084,0.12061068702290077,Technology,Phones,25.8014,0.16666666666666666
OFF-PA-10000595,Xerox 1929,351.736,154.39839999999998,0.43896103896103894,Office Supplies,Paper,38.599599999999995,0.0
TEC-PH-10002680,Samsung Galaxy Note 3,2155.902,153.993,0.07142857142857142,Technology,Phones,51.330999999999996,0.3333333333333333
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,671.808,153.95600000000002,0.22916666666666669,Office Supplies,Art,30.791200000000003,0.0
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,153.3528,0.05870646766169155,Office Supplies,Storage,19.1691,0.375
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,152.0883,0.43333333333333335,Technology,Machines,152.0883,0.0
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,0.14402173913043478,Office Supplies,Storage,25.27658333333333,0.0
FUR-CH-10003606,SAFCO Folding Chair Trolley,705.32,151.3232,0.21454545454545454,Furniture,Chairs,50.44106666666667,0.3333333333333333
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,0.448051948051948,Office Supplies,Envelopes,25.161999999999995,0.0
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,0.14893617021276598,Furniture,Furnishings,37.6355,0.0
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.402,150.3748,0.32035398230088497,Technology,Accessories,30.074959999999997,0.0
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",873.636,149.9432,0.17163120567375886,Office Supplies,Art,21.420457142857142,0.0
OFF-EN-10004206,Multimedia Mailers,325.86,149.8956,0.45999999999999996,Office Supplies,Envelopes,149.8956,0.0
OFF-ST-10000777,"Companion Letter/Legal File, Black",611.712,149.5296,0.24444444444444444,Office Supplies,Storage,29.90592,0.0
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,148.96,0.3888888888888889,Technology,Accessories,74.48,0.0
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.9719999999998,148.372,0.06542056074766356,Furniture,Furnishings,21.196,0.0
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,0.188,Furniture,Furnishings,73.9686,0.5
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,1119.195,147.0942,0.13142857142857145,Furniture,Bookcases,29.41884,0.2
OFF-BI-10001670,Vinyl Sectional Post Binders,901.03,147.02999999999997,0.1631799163179916,Office Supplies,Binders,13.366363636363634,0.45454545454545453
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,146.51000000000002,0.08750000000000001,Office Supplies,Appliances,24.418333333333337,0.16666666666666666
TEC-PH-10000576,AT&T 1080 Corded phone,1945.258,145.2094,0.07464788732394366,Technology,Phones,20.7442,0.14285714285714285
FUR-FU-10004018,Tensor Computer Mounted Lamp,536.04,144.7308,0.27,Furniture,Furnishings,18.09135,0.0
TEC-PH-10004241,Nokia Lumia 1020,1439.968,143.9968,0.1,Technology,Phones,143.9968,0.0
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.22,143.76,0.30769230769230765,Technology,Accessories,28.752,0.0
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,693.952,143.7472,0.20714285714285713,Office Supplies,Appliances,23.957866666666664,0.0
TEC-PH-10002483,Motorola Moto X,1631.952,142.79579999999999,0.0875,Technology,Phones,71.39789999999999,0.0
OFF-PA-10003127,Easy-staple paper,327.112,141.92440000000002,0.4338709677419355,Office Supplies,Paper,23.65406666666667,0.0
OFF-PA-10003625,Xerox 1979,328.38800000000003,140.959,0.4292452830188679,Office Supplies,Paper,46.986333333333334,0.0
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,565.386,140.9368,0.2492753623188406,Office Supplies,Art,35.2342,0.0
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,447.968,139.99,0.3125,Technology,Machines,139.99,0.0
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,139.621,0.1,Technology,Machines,69.8105,0.5
FUR-CH-10003846,Hon Valutask Swivel Chairs,1242.054,139.3524,0.1121951219512195,Furniture,Chairs,34.8381,0.25
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,0.4342857142857142,Office Supplies,Envelopes,27.815999999999995,0.0
OFF-PA-10001363,Xerox 1933,294.72,138.5184,0.47000000000000003,Office Supplies,Paper,27.703680000000002,0.0
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,1100.4,138.336,0.12571428571428572,Office Supplies,Binders,17.292,0.375
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,138.3132,0.31599999999999995,Furniture,Furnishings,34.5783,0.25
OFF-PA-10000565,Easy-staple paper,279.9,137.151,0.4900000000000001,Office Supplies,Paper,68.5755,0.0
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,135.932,0.17525773195876287,Furniture,Furnishings,22.65533333333333,0.0
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3317.7235,135.58870000000002,0.04086799276672695,Furniture,Bookcases,15.065411111111112,0.1111111111111111
OFF-AR-10002067,Newell 334,531.712,135.30880000000002,0.25447761194029855,Office Supplies,Art,22.55146666666667,0.0
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,1259.58,134.95499999999998,0.10714285714285714,Technology,Phones,26.990999999999996,0.2
TEC-PH-10002398,AT&T 1070 Corded Phone,1070.304,133.788,0.125,Technology,Phones,44.596000000000004,0.0
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,904.5519999999999,133.30239999999998,0.14736842105263157,Technology,Phones,33.325599999999994,0.25
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,133.269,0.3444444444444445,Technology,Accessories,66.6345,0.0
OFF-LA-10003498,Avery 475,266.4,133.2,0.5,Office Supplies,Labels,33.3,0.0
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,0.33999999999999997,Furniture,Furnishings,44.2748,0.0
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,604.752,132.2895,0.21875000000000003,Technology,Phones,66.14475,0.0
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,0.1468,Technology,Accessories,14.675922222222223,0.0
TEC-PH-10001615,AT&T CL82213,481.234,131.3247,0.2728915662650603,Technology,Phones,26.264940000000003,0.0
OFF-EN-10003286,Staple envelope,284.832,131.238,0.46075581395348836,Office Supplies,Envelopes,18.748285714285714,0.0
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,1085.238,130.63049999999998,0.12037037037037035,Technology,Phones,26.126099999999997,0.0
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,130.4832,0.13913043478260873,Office Supplies,Appliances,21.747200000000003,0.16666666666666666
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,130.2075,0.3375,Technology,Machines,130.2075,0.0
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,379.70399999999995,129.9756,0.3423076923076923,Technology,Accessories,25.995119999999996,0.0
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",448.76800000000003,129.722,0.2890625,Office Supplies,Supplies,16.21525,0.0
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,1727.064,129.5298,0.075,Technology,Phones,32.38245,0.0
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,127.602,0.45266272189349116,Office Supplies,Paper,15.95025,0.0
TEC-AC-10000710,Maxell DVD-RAM Discs,296.64,127.5552,0.43,Technology,Accessories,42.5184,0.0
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1229.836,127.483,0.10365853658536586,Technology,Phones,31.87075,0.25
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.058,127.446,0.20754716981132076,Office Supplies,Storage,18.20657142857143,0.0
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",479.33799999999997,127.2996,0.2655737704918033,Furniture,Furnishings,63.6498,0.0
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,360.712,127.06899999999999,0.35227272727272724,Technology,Accessories,63.534499999999994,0.0
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,573.648,126.8064,0.22105263157894736,Office Supplies,Art,31.7016,0.0
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,126.684,0.45671641791044776,Office Supplies,Labels,18.097714285714286,0.0
FUR-FU-10001473,DAX Wood Document Frame,477.80400000000003,126.316,0.26436781609195403,Furniture,Furnishings,14.035111111111112,0.1111111111111111
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,556.452,126.1611,0.2267241379310345,Technology,Accessories,21.02685,0.0
TEC-PH-10001051,HTC One,1119.888,125.98740000000001,0.11250000000000002,Technology,Phones,31.496850000000002,0.0
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.789,125.7838,0.28996539792387543,Office Supplies,Binders,17.969114285714287,0.42857142857142855
FUR-CH-10004754,"Global Stack Chair with Arms, Black",803.464,125.0166,0.15559701492537312,Furniture,Chairs,17.859514285714287,0.2857142857142857
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,124.6058,0.1243119266055046,Furniture,Furnishings,17.80082857142857,0.14285714285714285
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",518.112,124.131,0.23958333333333334,Office Supplies,Storage,13.792333333333334,0.0
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,0.1764705882352941,Furniture,Furnishings,41.32,0.0
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,513.712,123.9264,0.24123711340206186,Furniture,Furnishings,24.78528,0.2
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,0.46,Office Supplies,Paper,24.702,0.0
OFF-AR-10001955,Newell 319,511.872,123.00800000000001,0.24031007751937986,Office Supplies,Art,15.376000000000001,0.0
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,0.1782608695652174,Technology,Phones,15.369875,0.0
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.216,122.8368,0.23795620437956203,Office Supplies,Appliances,15.3546,0.0
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,419.23,122.60499999999999,0.29245283018867924,Technology,Phones,30.651249999999997,0.0
TEC-PH-10004006,Panasonic KX - TS880B Telephone,453.41999999999996,122.4234,0.27,Technology,Phones,40.8078,0.0
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",374.072,122.36,0.32710280373831774,Technology,Accessories,30.59,0.0
OFF-PA-10002499,Xerox 1890,244.7,122.35,0.5,Office Supplies,Paper,61.175,0.0
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,549.89,120.9758,0.22000000000000003,Technology,Accessories,30.24395,0.0
FUR-FU-10004973,Flat Face Poster Frame,678.24,120.9528,0.17833333333333332,Furniture,Furnishings,10.0794,0.4166666666666667
OFF-ST-10002276,Safco Steel Mobile File Cart,683.552,120.872,0.17682926829268292,Office Supplies,Storage,24.1744,0.0
OFF-PA-10002986,Xerox 1898,280.56,120.7744,0.43047619047619046,Office Supplies,Paper,10.97949090909091,0.0
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,120.3828,0.43000000000000005,Technology,Machines,60.1914,0.0
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,0.17,Technology,Accessories,30.09,0.0
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",618.562,120.3337,0.1945378151260504,Office Supplies,Art,13.37041111111111,0.0
TEC-AC-10004595,First Data TMFD35 PIN Pad,571.2,119.952,0.21,Technology,Accessories,59.976,0.0
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.18399999999997,119.7364,0.40426356589147294,Office Supplies,Fasteners,14.96705,0.0
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,533.368,119.548,0.22413793103448273,Office Supplies,Art,17.078285714285716,0.0
OFF-LA-10001297,Avery 473,248.4,119.232,0.48,Office Supplies,Labels,19.872,0.0
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",483.414,118.9284,0.24601769911504426,Office Supplies,Storage,19.8214,0.0
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",517.6320000000001,118.624,0.22916666666666663,Office Supplies,Storage,11.8624,0.0
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.3704,0.37,Technology,Machines,118.3704,0.0
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",523.59,118.22999999999999,0.2258064516129032,Office Supplies,Art,14.778749999999999,0.0
OFF-EN-10001532,Brown Kraft Recycled Envelopes,244.512,117.16199999999999,0.47916666666666663,Office Supplies,Envelopes,23.432399999999998,0.0
FUR-CH-10004886,Bevis Steel Folding Chairs,1775.075,117.059,0.06594594594594594,Furniture,Chairs,19.509833333333333,0.16666666666666666
FUR-FU-10003347,Coloredge Poster Frame,298.2,116.298,0.39,Furniture,Furnishings,19.383,0.0
TEC-MA-10003176,Okidata B400 Printer,1029.6,115.83,0.1125,Technology,Machines,57.915,0.0
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",685.588,115.7354,0.16881188118811882,Furniture,Chairs,23.14708,0.2
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,115.64399999999999,0.2421052631578947,Technology,Phones,23.1288,0.0
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,0.4444444444444445,Office Supplies,Envelopes,23.0304,0.0
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",496.248,113.274,0.2282608695652174,Office Supplies,Art,18.879,0.0
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,0.43047337278106507,Office Supplies,Paper,16.171285714285712,0.0
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,299.0,113.1,0.3782608695652174,Technology,Accessories,14.1375,0.0
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",459.096,112.9128,0.24594594594594596,Office Supplies,Storage,14.1141,0.0
OFF-BI-10001721,Trimflex Flexible Post Binders,346.356,112.8864,0.3259259259259259,Office Supplies,Binders,28.2216,0.25
TEC-PH-10002115,Plantronics 81402,844.672,112.18299999999999,0.1328125,Technology,Phones,28.045749999999998,0.25
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,111.72,0.5,Office Supplies,Paper,15.959999999999999,0.0
TEC-MA-10001972,Okidata C331dn Printer,3210.8,111.68,0.034782608695652174,Technology,Machines,22.336000000000002,0.2
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,0.15816326530612246,Office Supplies,Art,18.589666666666666,0.0
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,111.3024,0.10000000000000002,Office Supplies,Art,111.3024,0.0
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",410.004,111.2868,0.2714285714285714,Office Supplies,Binders,11.12868,0.3
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,409.6,110.592,0.26999999999999996,Office Supplies,Appliances,18.432,0.0
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,464.196,110.304,0.2376237623762376,Office Supplies,Appliances,15.757714285714286,0.0
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,109.785,0.2708333333333333,Office Supplies,Art,36.595,0.0
TEC-PH-10002075,AT&T EL51110 DECT,377.97,109.6113,0.29,Technology,Phones,109.6113,0.0
OFF-AR-10001915,Peel-Off China Markers,287.97,109.4286,0.37999999999999995,Office Supplies,Art,15.632657142857143,0.0
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,109.19999999999999,0.38999999999999996,Technology,Accessories,54.599999999999994,0.0
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,389.70000000000005,109.116,0.27999999999999997,Office Supplies,Art,36.372,0.0
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,0.4421052631578948,Office Supplies,Paper,12.1128,0.0
OFF-PA-10002421,Embossed Ink Jet Note Cards,284.382,108.336,0.38095238095238093,Office Supplies,Paper,27.084,0.0
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,270.84,108.092,0.39909909909909913,Furniture,Furnishings,18.015333333333334,0.0
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,557.814,107.6641,0.19301075268817205,Technology,Accessories,21.53282,0.0
OFF-PA-10001685,Easy-staple paper,257.556,107.58539999999999,0.41771653543307086,Office Supplies,Paper,21.51708,0.0
OFF-EN-10003134,Staple envelope,247.61599999999999,107.456,0.4339622641509434,Office Supplies,Envelopes,15.350857142857143,0.0
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,107.41919999999999,0.18666666666666665,Furniture,Furnishings,26.854799999999997,0.25
OFF-BI-10004230,GBC Recycled Grain Textured Covers,466.29,107.07400000000003,0.22962962962962968,Office Supplies,Binders,21.414800000000007,0.4
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",611.054,106.514,0.1743119266055046,Office Supplies,Binders,13.31425,0.375
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,0.13274336283185842,Furniture,Bookcases,35.49,0.0
OFF-BI-10000315,Poly Designer Cover & Back,451.962,106.34400000000001,0.23529411764705885,Office Supplies,Binders,15.192000000000002,0.42857142857142855
OFF-PA-10003673,Strathmore Photo Mount Cards,245.436,106.3104,0.4331491712707182,Office Supplies,Paper,11.812266666666666,0.0
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,106.176,0.32989690721649484,Technology,Accessories,17.696,0.0
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,106.09020000000001,0.08360655737704918,Furniture,Furnishings,26.522550000000003,0.25
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.96500000000003,105.485,0.2328767123287671,Office Supplies,Appliances,35.16166666666667,0.0
OFF-BI-10002852,Ibico Standard Transparent Covers,390.576,104.81280000000001,0.2683544303797468,Office Supplies,Binders,10.481280000000002,0.4
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",227.04,104.4384,0.46,Office Supplies,Paper,13.0548,0.0
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",458.7,103.416,0.22545454545454546,Office Supplies,Supplies,14.773714285714286,0.0
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,102.91319999999999,0.35999999999999993,Technology,Phones,25.728299999999997,0.0
OFF-FA-10002280,Advantus Plastic Paper Clips,225.0,102.80000000000001,0.45688888888888896,Office Supplies,Fasteners,10.280000000000001,0.0
OFF-LA-10004545,Avery 50,235.564,102.746,0.43617021276595747,Office Supplies,Labels,20.5492,0.0
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,0.28421052631578947,Technology,Accessories,17.118,0.0
OFF-BI-10004828,GBC Poly Designer Binding Covers,256.122,102.4488,0.4,Office Supplies,Binders,17.0748,0.16666666666666666
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,6751.602,102.29699999999997,0.015151515151515147,Technology,Phones,17.049499999999995,0.16666666666666666
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.308,101.7868,0.20344827586206896,Furniture,Furnishings,16.964466666666667,0.16666666666666666
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,558.74,101.003,0.18076923076923077,Office Supplies,Appliances,33.66766666666667,0.0
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,2297.5380000000005,100.97460000000001,0.04394904458598726,Furniture,Tables,20.194920000000003,0.6
OFF-BI-10004001,GBC Recycled VeloBinder Covers,487.34400000000005,100.87679999999999,0.20699300699300696,Office Supplies,Binders,12.609599999999999,0.375
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,386.754,100.662,0.2602739726027397,Office Supplies,Appliances,16.777,0.0
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3354.89,100.211,0.02987012987012987,Furniture,Tables,16.701833333333333,0.5
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,1000.7280000000001,100.0728,0.09999999999999999,Technology,Phones,33.3576,0.0
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,99.5808,0.1957446808510638,Furniture,Furnishings,19.916159999999998,0.0
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,499.75,99.5502,0.19920000000000002,Technology,Accessories,19.910040000000002,0.0
FUR-FU-10002501,Nu-Dell Executive Frame,409.536,98.97120000000001,0.2416666666666667,Furniture,Furnishings,16.4952,0.16666666666666666
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,98.2464,0.2938271604938271,Office Supplies,Binders,14.0352,0.14285714285714285
OFF-PA-10004156,Xerox 188,213.192,97.524,0.4574468085106383,Office Supplies,Paper,12.1905,0.0
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,97.152,0.33333333333333337,Furniture,Furnishings,19.4304,0.0
OFF-PA-10004100,Xerox 216,238.464,96.9408,0.40652173913043477,Office Supplies,Paper,12.1176,0.0
FUR-TA-10004147,Hon 4060 Series Tables,1231.56,96.2856,0.07818181818181819,Furniture,Tables,24.0714,0.25
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,0.4368098159509203,Office Supplies,Paper,13.60937142857143,0.0
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.984,95.2016,0.17533039647577092,Technology,Phones,9.52016,0.1
TEC-PH-10004093,Panasonic Kx-TS550,846.216,95.1993,0.11249999999999999,Technology,Phones,13.5999,0.2857142857142857
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,338.98,94.9144,0.27999999999999997,Furniture,Furnishings,18.98288,0.0
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,0.2647540983606557,Furniture,Furnishings,23.69205,0.0
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,1771.5140000000001,94.75540000000001,0.053488372093023255,Technology,Phones,31.585133333333335,0.3333333333333333
OFF-ST-10002406,Pizazz Global Quick File,353.29200000000003,94.6104,0.2677966101694915,Office Supplies,Storage,15.7684,0.0
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,0.4799999999999999,Office Supplies,Paper,18.91008,0.0
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,94.51520000000001,0.30588235294117655,Furniture,Furnishings,15.752533333333334,0.0
OFF-AR-10000588,Newell 345,476.16,94.4384,0.19833333333333333,Office Supplies,Art,10.493155555555555,0.0
OFF-PA-10000501,Petty Cash Envelope,231.856,94.36,0.4069767441860465,Office Supplies,Paper,31.453333333333333,0.0
OFF-PA-10004665,Advantus Motivational Note Cards,227.94,94.32,0.41379310344827586,Office Supplies,Paper,18.863999999999997,0.0
OFF-PA-10002558,Xerox 1938,268.24,93.884,0.35,Office Supplies,Paper,93.884,0.0
